Project,Inspection Id,Location,Date Raised,Inspected By,Inspecton Type,Raised By,Issue To,Fixed By Date,Cost Attribute,Status,Description,Note,Cost Impact,Cost Impact Price
Casabella,10331438562379,Level 01 > APT-101 > Kitchen,2015-08-03,jgiordano,Defect,Builder,AC Group (Tony Cardillo),2015-08-10,None,Open,Finger marks on wall when installing laundry doors,,,None,0.00
Casabella,10331438562616,Level 01 > APT-101 > Living/Dining,2015-08-03,jgiordano,Defect,Builder,AC Group (Tony Cardillo),2015-08-10,None,Open,Front door not painted,,,None,0.00
Casabella,10331438562699,Level 01 > APT-101 > Living/Dining,2015-08-03,jgiordano,Defect,Builder,AC Group (Tony Cardillo),2015-08-10,None,Open,Poor patch detail on wall on right hand side of door leading into bathroom. 1700mm from floor ,,,None,0.00
Casabella,10331438562820,Level 01 > APT-101 > Bathroom,2015-08-03,jgiordano,Defect,Builder,AC Group (Tony Cardillo),2015-08-10,None,Open,Paint on vanity ,,,None,0.00
Casabella,10331438563249,Level 01 > APT-101 > Bathroom,2015-08-03,jgiordano,Defect,Builder,AC Group (Tony Cardillo),2015-08-10,None,Open,Holes in wall from install of towel rail,,,None,0.00
Casabella,10331438563485,Level 01 > APT-101 > Terrace,2015-08-03,jgiordano,Defect,Builder,AC Group (Tony Cardillo),2015-08-10,None,Open,Incomplete painting on balcony ,,,None,0.00
Casabella,10331438563827,Level 01 > APT-102 > Living/Dining,2015-08-03,jgiordano,Defect,Builder,AC Group (Tony Cardillo),2015-08-10,None,Open,Front door not painted ,,,None,0.00
Casabella,10331438563924,Level 01 > APT-102 > Living/Dining,2015-08-03,jgiordano,Defect,Builder,AC Group (Tony Cardillo),2015-08-10,None,Open,Sprinkler at front entry to bathroom has poor detail with plaster and painting ,,,None,0.00
Casabella,10331438563968,Level 01 > APT-102 > Living/Dining,2015-08-03,jgiordano,Defect,Builder,AC Group (Tony Cardillo),2015-08-10,None,Open,Paint marks in random areas ,,,None,0.00
Casabella,10331438564265,Level 01 > APT-102 > Terrace,2015-08-03,jgiordano,Defect,Builder,AC Group (Tony Cardillo),2015-08-10,None,Open,Painting works to balcony incomplete ,,,None,0.00
Casabella,10331438564711,Level 01 > APT-102 > Bathroom,2015-08-03,jgiordano,Defect,Builder,AC Group (Tony Cardillo),2015-08-10,None,Open,Don't in door frame near closer,,,None,0.00
Casabella,10331438565275,Level 01 > APT-102 > Bed 1 > Ensuite,2015-08-03,jgiordano,Defect,Builder,AC Group (Tony Cardillo),2015-08-10,None,Open,Paint leading edge needs repainting has damaged ,,,None,0.00
Casabella,10331438565348,Level 01 > APT-102 > Bed 1 > Ensuite,2015-08-03,jgiordano,Defect,Builder,AC Group (Tony Cardillo),2015-08-10,None,Open,Holes in wall from install of towel rail ,,,None,0.00
Casabella,10331438566274,Level 01 > APT-103 > Living/Dining,2015-08-03,jgiordano,Defect,Builder,AC Group (Tony Cardillo),2015-08-10,None,Open,Dint in ceiling between sprinkler and down light ,,,None,0.00
Casabella,10331438566424,Level 01 > APT-103 > Bed 1,2015-08-03,jgiordano,Defect,Builder,AC Group (Tony Cardillo),2015-08-10,None,Open,Poor paint detail and finish around window reveals ,,,None,0.00
Casabella,10331438566456,Level 01 > APT-103 > Bed 1,2015-08-03,jgiordano,Defect,Builder,AC Group (Tony Cardillo),2015-08-10,None,Open,Paint on robe jamb,,,None,0.00
Casabella,10331438566554,Level 01 > APT-103 > Bed 1,2015-08-03,jgiordano,Defect,Builder,AC Group (Tony Cardillo),2015-08-10,None,Open,Paint coming off wall at light switch,,,None,0.00
Casabella,10331438566615,Level 01 > APT-103 > Bed 1,2015-08-03,jgiordano,Defect,Builder,AC Group (Tony Cardillo),2015-08-10,None,Open,Bedroom door chipped at top left,,,None,0.00
Casabella,10331438566716,Level 01 > APT-103 > Bed 1 > Ensuite,2015-08-03,jgiordano,Defect,Builder,AC Group (Tony Cardillo),2015-08-10,None,Open,Marks on walls,,,None,0.00
Casabella,10331438566789,Level 01 > APT-103 > Bed 1 > Ensuite,2015-08-03,jgiordano,Defect,Builder,AC Group (Tony Cardillo),2015-08-10,None,Open,Paint on left hand side of mirror on edge. Please remove ,,,None,0.00
Casabella,10331438567288,Level 01 > APT-103 > Terrace,2015-08-03,jgiordano,Defect,Builder,AC Group (Tony Cardillo),2015-08-10,None,Open,Paintings incomplete on balcony ,,,None,0.00
Casabella,10331438567691,Level 01 > APT-103 > Living/Dining,2015-08-03,jgiordano,Defect,Builder,AC Group (Tony Cardillo),2015-08-10,None,Open,Repaint around sprinkler at entry to bathroom. 500mm circumference ,,,None,0.00
